,IDENTIFIER,TRX_AMOUNT,TRX_CNT,MERCHANT_CNT,MODE_1,MODE_1_CNT
250151,166730,7.71,6,1,Transportation,6
250152,290736,3.71,5,1,Transportation,5
250153,155728,1.43,1,1,Transportation,1
250154,139697,1.43,1,1,Transportation,1
250155,186548,8.0,14,1,Transportation,14
250156,194743,2.0,4,1,Transportation,4
250157,112226,0.29,1,1,Transportation,1
250158,220419,9.71,11,1,Transportation,11
250159,250529,4.29,14,1,Transportation,14
250160,177910,1.43,1,1,Transportation,1
250161,264280,0.94,5,1,Transportation,5
250162,192363,0.86,2,1,Transportation,2
250163,244640,1.0,4,1,Transportation,4
250164,230264,1.14,3,1,Transportation,3
250165,312570,1.43,1,1,Transportation,1
250166,156039,1.43,1,1,Transportation,1
250167,166541,0.57,1,1,Transportation,1
250168,270127,1.14,2,1,Transportation,2
250169,251941,1.71,3,1,Transportation,3
250170,221430,2.57,5,1,Transportation,5
250171,169846,1.14,2,1,Transportation,2
250172,202797,0.57,1,1,Transportation,1
250173,237380,1.43,5,1,Transportation,5
250174,322068,4.29,3,1,Transportation,3
250175,283577,3.43,8,1,Transportation,8
250176,112874,2.29,4,1,Transportation,4
250177,247234,0.86,1,1,Transportation,1
250178,194163,4.29,2,1,Transportation,2
250179,229171,1.43,1,1,Transportation,1
250180,204082,2.14,8,1,Transportation,8
250181,261696,6.0,8,1,Transportation,8
250182,157923,8.57,3,1,Transportation,3
250183,247993,2.86,1,1,Transportation,1
250184,286357,3.43,3,1,Transportation,3
250185,295965,4.57,10,1,Transportation,10
250186,163030,9.14,6,1,Transportation,6
250187,261625,6.29,5,1,Transportation,5
250188,234550,5.14,10,1,Transportation,10
250189,181758,2.11,7,1,Transportation,7
250190,227153,2.86,2,1,Transportation,2
250191,128459,11.43,4,1,Transportation,4
250192,236862,8.57,3,1,Transportation,3
250193,147505,0.29,1,1,Transportation,1
250194,219417,5.71,1,1,Transportation,1
250195,228567,8.57,3,1,Transportation,3
250196,122265,0.57,1,1,Transportation,1
250197,265959,4.29,8,1,Transportation,8
250198,232920,0.29,1,1,Transportation,1
250199,196060,4.0,4,1,Transportation,4
250200,211961,3.43,5,1,Transportation,5
250201,246571,0.29,2,1,Transportation,2
250202,231401,4.29,2,1,Transportation,2
250203,288980,7.14,5,1,Transportation,5
250204,161195,0.14,1,1,Transportation,1
250205,308248,11.86,11,1,Transportation,11
250206,303737,1.43,1,1,Transportation,1
250207,255170,3.77,4,1,Transportation,4
250208,227977,0.29,1,1,Transportation,1
250209,185463,5.71,2,1,Transportation,2
250210,231590,7.14,3,1,Transportation,3
250211,133147,1.43,1,1,Transportation,1
250212,169957,0.29,1,1,Transportation,1
250213,266043,4.03,22,1,Transportation,22
250214,112236,0.29,1,1,Transportation,1
250215,134124,0.86,2,1,Transportation,2
250216,126957,1.14,4,1,Transportation,4
250217,265768,4.29,3,1,Transportation,3
250218,254034,3.43,4,1,Transportation,4
250219,256817,3.14,4,1,Transportation,4
250220,109700,1.71,3,1,Transportation,3
250221,201853,2.57,3,1,Transportation,3
250222,286522,0.86,2,1,Transportation,2
250223,145743,0.29,1,1,Transportation,1
250224,264175,9.57,21,1,Transportation,21
250225,209803,1.29,3,1,Transportation,3
250226,306700,1.71,2,1,Transportation,2
250227,258506,0.57,2,1,Transportation,2
250228,196421,3.71,4,1,Transportation,4
250229,289810,1.43,1,1,Transportation,1
250230,145313,0.57,2,1,Transportation,2
250231,271982,4.4,9,1,Transportation,9
250232,220707,2.86,6,1,Transportation,6
250233,145266,1.0,2,1,Transportation,2
250234,140427,0.57,1,1,Transportation,1
250235,222879,0.29,1,1,Transportation,1
250236,244213,0.29,1,1,Transportation,1
250237,250807,0.86,2,1,Transportation,2
250238,155125,0.57,1,1,Transportation,1
250239,290767,1.71,3,1,Transportation,3
250240,302381,1.14,2,1,Transportation,2
250241,322963,5.43,5,1,Transportation,5
250242,278910,3.14,2,1,Transportation,2
250243,206747,4.29,3,1,Transportation,3
250244,318851,1.37,2,1,Transportation,2
250245,227535,3.29,7,1,Transportation,7
250246,318229,1.43,1,1,Transportation,1
250247,140764,0.29,2,1,Transportation,2
250248,207310,1.43,1,1,Transportation,1
250249,145181,4.29,3,1,Transportation,3
250250,322820,2.0,4,1,Transportation,4
250251,154117,0.57,2,1,Transportation,2
250252,277056,6.29,5,1,Transportation,5
250253,144491,1.43,1,1,Transportation,1
250254,247528,0.57,1,1,Transportation,1
250255,180636,1.14,2,1,Transportation,2
250256,200334,1.71,2,1,Transportation,2
250257,278754,0.14,1,1,Transportation,1
250258,154809,6.0,6,1,Transportation,6
250259,195881,4.29,3,1,Transportation,3
250260,221798,0.57,3,1,Transportation,3
250261,137337,1.43,1,1,Transportation,1
250262,142871,0.29,1,1,Transportation,1
250263,267322,0.57,1,1,Transportation,1
250264,159290,0.57,1,1,Transportation,1
250265,252027,0.57,1,1,Transportation,1
250266,222349,4.29,2,1,Transportation,2
250267,310321,2.86,2,1,Transportation,2
250268,187235,1.43,1,1,Transportation,1
250269,188982,1.14,4,1,Transportation,4
250270,261933,0.57,1,1,Transportation,1
250271,263628,4.0,12,1,Transportation,12
250272,220120,5.71,3,1,Transportation,3
250273,174383,8.57,12,1,Transportation,12
250274,236049,1.43,1,1,Transportation,1
250275,230051,2.86,2,1,Transportation,2
250276,156083,1.43,1,1,Transportation,1
250277,216795,5.71,4,1,Transportation,4
250278,241567,11.43,4,1,Transportation,4
250279,215669,1.66,1,1,Transportation,1
250280,269139,2.29,2,1,Transportation,2
250281,258864,1.14,4,1,Transportation,4
250282,201721,1.71,5,1,Transportation,5
250283,303603,7.43,5,1,Transportation,5
250284,265123,1.57,6,1,Transportation,6
250285,212888,4.29,3,1,Transportation,3
250286,247386,2.86,5,1,Transportation,5
250287,170070,3.6,5,1,Transportation,5
250288,167638,0.89,1,1,Transportation,1
250289,263125,0.57,2,1,Transportation,2
250290,248239,0.57,1,1,Transportation,1
250291,224032,0.14,1,1,Transportation,1
250292,230528,2.86,1,1,Transportation,1
250293,186523,2.57,4,1,Transportation,4
250294,160301,1.14,4,1,Transportation,4
250295,217079,1.71,5,1,Transportation,5
250296,191075,2.14,8,1,Transportation,8
250297,189157,0.86,3,1,Transportation,3
250298,264767,1.43,1,1,Transportation,1
250299,194420,4.71,5,1,Transportation,5
250300,274483,1.43,1,1,Transportation,1
250301,265233,8.86,6,1,Transportation,6
250302,257251,3.43,3,1,Transportation,3
250303,321203,1.14,4,1,Transportation,4
250304,106276,7.14,1,1,Transportation,1
250305,204736,0.57,1,1,Transportation,1
250306,277005,1.43,1,1,Transportation,1
250307,138016,4.43,3,1,Transportation,3
250308,223637,6.86,6,1,Transportation,6
250309,152906,2.86,1,1,Transportation,1
250310,114829,2.86,2,1,Transportation,2
250311,274847,1.43,1,1,Transportation,1
250312,215429,4.57,5,1,Transportation,5
250313,178400,12.86,9,1,Transportation,9
250314,275952,17.71,4,1,Transportation,4
250315,259286,0.14,1,1,Transportation,1
250316,230378,1.43,5,1,Transportation,5
250317,106906,4.57,5,1,Transportation,5
250318,158794,0.57,2,1,Transportation,2
250319,286220,0.29,1,1,Transportation,1
250320,294864,0.57,1,1,Transportation,1
250321,313111,0.57,2,1,Transportation,2
250322,263111,8.0,11,1,Transportation,11
250323,182997,1.43,1,1,Transportation,1
250324,262544,2.86,2,1,Transportation,2
250325,284070,8.57,2,1,Transportation,2
250326,221971,1.14,3,1,Transportation,3
250327,274664,3.14,11,1,Transportation,11
250328,192520,6.0,5,1,Transportation,5
250329,279503,0.86,3,1,Transportation,3
250330,183042,2.0,2,1,Transportation,2
250331,219994,2.86,2,1,Transportation,2
250332,139328,1.09,2,1,Transportation,2
250333,245067,0.57,1,1,Transportation,1
250334,318094,0.57,1,1,Transportation,1
250335,170264,0.29,1,1,Transportation,1
250336,191259,0.57,2,1,Transportation,2
250337,267887,1.43,1,1,Transportation,1
250338,314305,2.86,2,1,Transportation,2
250339,315906,3.43,6,1,Transportation,6
250340,313184,3.14,4,1,Transportation,4
250341,300911,0.29,1,1,Transportation,1
250342,241896,1.2,5,1,Transportation,5
250343,314685,2.86,1,1,Transportation,1
250344,284117,25.14,22,1,Transportation,22
250345,268680,8.57,3,1,Transportation,3
250346,267260,11.43,2,1,Transportation,2
250347,257756,1.14,2,1,Transportation,2
250348,218122,1.43,1,1,Transportation,1
250349,162748,4.86,5,1,Transportation,5
250350,197063,0.86,2,1,Transportation,2
250351,265684,1.14,3,1,Transportation,3
250352,191128,0.57,1,1,Transportation,1
250353,290897,0.29,1,1,Transportation,1
250354,217959,1.71,3,1,Transportation,3
250355,186514,0.29,1,1,Transportation,1
250356,150810,2.86,2,1,Transportation,2
250357,166315,2.29,3,1,Transportation,3
250358,239463,3.43,5,1,Transportation,5
250359,258215,2.86,2,1,Transportation,2
250360,304407,17.14,3,1,Transportation,3
250361,221993,0.57,1,1,Transportation,1
250362,183465,0.29,1,1,Transportation,1
250363,301578,5.71,1,1,Transportation,1
250364,279273,1.43,1,1,Transportation,1
250365,217208,5.71,15,1,Transportation,15
250366,263274,7.71,10,1,Transportation,10
250367,196508,9.71,13,1,Transportation,13
250368,155383,1.43,4,1,Transportation,4
250369,277342,0.57,2,1,Transportation,2
250370,201284,4.29,15,1,Transportation,15
250371,221673,7.14,4,1,Transportation,4
250372,196126,1.71,2,1,Transportation,2
250373,177591,3.43,7,1,Transportation,7
250374,261760,1.43,1,1,Transportation,1
250375,171322,6.86,6,1,Transportation,6
250376,261449,0.57,2,1,Transportation,2
250377,149994,0.86,2,1,Transportation,2
250378,296818,5.71,4,1,Transportation,4
250379,285404,0.29,1,1,Transportation,1
250380,285638,1.43,1,1,Transportation,1
250381,312984,2.57,3,1,Transportation,3
250382,281742,8.57,3,1,Transportation,3
250383,205912,1.14,2,1,Transportation,2
250384,231859,1.14,1,1,Transportation,1
250385,243706,4.29,3,1,Transportation,3
250386,260235,0.86,2,1,Transportation,2
250387,237904,1.14,3,1,Transportation,3
251450,198301,5.71,4,1,Transportation,4
251451,130739,6.86,13,1,Transportation,13
251452,319415,2.86,1,1,Transportation,1
251453,259625,1.43,1,1,Transportation,1
251454,173260,2.86,1,1,Transportation,1
251455,294116,1.43,4,1,Transportation,4
251456,156381,2.86,1,1,Transportation,1
251457,174385,1.14,2,1,Transportation,2
251458,319562,0.57,2,1,Transportation,2
251459,279668,2.57,5,1,Transportation,5
251460,268441,5.71,2,1,Transportation,2
251461,208584,1.43,1,1,Transportation,1
251462,320644,0.51,2,1,Transportation,2
251463,296946,0.29,1,1,Transportation,1
251464,226125,1.43,1,1,Transportation,1
251465,317436,2.86,2,1,Transportation,2
251466,140814,2.57,3,1,Transportation,3
251467,269672,1.71,5,1,Transportation,5
251468,263847,8.57,4,1,Transportation,4
251469,159450,5.71,1,1,Transportation,1
251470,262794,1.14,1,1,Transportation,1
251471,319419,1.43,3,1,Transportation,3
251472,203805,0.57,1,1,Transportation,1
251473,117313,11.43,1,1,Transportation,1
251474,272201,2.86,1,1,Transportation,1
251475,292207,1.71,2,1,Transportation,2
251476,102285,6.0,3,1,Transportation,3
251477,101232,2.86,2,1,Transportation,2
251478,312070,5.71,4,1,Transportation,4
251479,129164,2.86,1,1,Transportation,1
251480,153346,4.29,3,1,Transportation,3
251481,161232,5.71,3,1,Transportation,3
251482,266260,5.71,2,1,Transportation,2
251483,149081,8.57,5,1,Transportation,5
251484,125952,6.37,7,1,Transportation,7
251485,203408,8.57,3,1,Transportation,3
251486,237982,1.66,1,1,Transportation,1
251487,110716,4.86,5,1,Transportation,5
251488,247855,2.86,2,1,Transportation,2
251489,293526,12.57,5,1,Transportation,5
251490,236421,1.71,2,1,Transportation,2
251491,299085,9.14,15,1,Transportation,15
251492,105252,7.14,3,1,Transportation,3
251493,107246,1.14,4,1,Transportation,4
251494,123104,2.86,1,1,Transportation,1
251495,258855,4.71,6,1,Transportation,6
251496,201353,6.57,11,1,Transportation,11
251497,124680,7.14,6,1,Transportation,6
251498,323034,2.57,3,1,Transportation,3
251499,325910,0.57,1,1,Transportation,1
251500,117905,0.29,1,1,Transportation,1
251501,214782,1.14,2,1,Transportation,2
251502,271793,6.71,8,1,Transportation,8
251503,254591,2.29,4,1,Transportation,4
251504,118869,4.69,16,1,Transportation,16
251505,324860,2.86,2,1,Transportation,2
251506,227174,0.86,2,1,Transportation,2
251507,317613,0.86,2,1,Transportation,2
251508,241780,1.43,5,1,Transportation,5
251509,215149,8.57,3,1,Transportation,3
251510,179533,3.43,3,1,Transportation,3
251511,296132,2.86,5,1,Transportation,5
251512,115836,1.43,1,1,Transportation,1
251513,204282,8.43,7,1,Transportation,7
251514,164043,7.14,7,1,Transportation,7
251515,248251,6.29,5,1,Transportation,5
251516,263509,0.86,2,1,Transportation,2
251517,173744,1.14,2,1,Transportation,2
251518,217550,0.86,1,1,Transportation,1
251519,249570,4.86,4,1,Transportation,4
251520,122199,2.86,2,1,Transportation,2
251521,213813,13.71,15,1,Transportation,15
251522,281998,3.43,3,1,Transportation,3
251523,133838,1.43,1,1,Transportation,1
251524,235623,1.43,1,1,Transportation,1
251525,204795,4.0,4,1,Transportation,4
251526,125405,0.29,1,1,Transportation,1
251527,312493,2.57,7,1,Transportation,7
251528,318992,0.86,2,1,Transportation,2
251529,268952,1.86,3,1,Transportation,3
251530,287565,1.71,3,1,Transportation,3
251531,131585,3.14,2,1,Transportation,2
251532,199808,1.14,4,1,Transportation,4
251533,170009,5.71,2,1,Transportation,2
251534,149818,1.71,3,1,Transportation,3
251535,147165,1.46,3,1,Transportation,3
251536,102237,1.43,1,1,Transportation,1
251537,102915,0.86,3,1,Transportation,3
251538,187819,0.29,1,1,Transportation,1
251539,245679,4.29,3,1,Transportation,3
251540,107963,0.86,2,1,Transportation,2
251541,211466,8.86,9,1,Transportation,9
251542,111894,0.71,1,1,Transportation,1
251543,267719,0.86,2,1,Transportation,2
251544,169097,2.86,1,1,Transportation,1
251545,211947,3.14,6,1,Transportation,6
251546,150569,2.86,1,1,Transportation,1
251547,211385,2.29,5,1,Transportation,5
251548,150193,2.86,10,1,Transportation,10
251549,219306,1.43,1,1,Transportation,1
251550,208291,2.0,2,1,Transportation,2
251551,283124,1.14,2,1,Transportation,2
251552,189191,2.29,4,1,Transportation,4
251553,236473,4.0,6,1,Transportation,6
251554,210112,0.57,1,1,Transportation,1
251555,167319,0.57,3,1,Transportation,3
251556,187065,4.29,3,1,Transportation,3
251557,298950,1.71,3,1,Transportation,3
251558,295606,2.26,5,1,Transportation,5
251559,156898,2.86,2,1,Transportation,2
251560,122845,2.0,7,1,Transportation,7
251561,205927,3.43,3,1,Transportation,3
251562,119361,0.57,1,1,Transportation,1
251563,263632,1.43,1,1,Transportation,1
251564,108506,0.86,3,1,Transportation,3
251565,196240,0.29,1,1,Transportation,1
251566,320568,4.29,5,1,Transportation,5
251567,133014,0.86,1,1,Transportation,1
251568,271250,1.43,2,1,Transportation,2
251569,218415,5.71,2,1,Transportation,2
251570,279231,3.14,9,1,Transportation,9
251571,186078,1.71,3,1,Transportation,3
251572,129305,2.86,1,1,Transportation,1
251573,310856,0.29,1,1,Transportation,1
251574,311596,6.0,11,1,Transportation,11
251575,148600,2.86,1,1,Transportation,1
251576,162858,0.14,1,1,Transportation,1
251577,322899,4.57,2,1,Transportation,2
251578,308167,1.14,2,1,Transportation,2
251579,230440,2.43,3,1,Transportation,3
251580,218720,5.71,4,1,Transportation,4
251581,246479,14.2,10,1,Transportation,10
251582,226702,5.71,4,1,Transportation,4
251583,323557,0.29,1,1,Transportation,1
251584,192320,3.43,3,1,Transportation,3
251585,182894,1.29,5,1,Transportation,5
251586,312119,0.29,1,1,Transportation,1
251587,281835,1.43,1,1,Transportation,1
251588,222718,2.57,2,1,Transportation,2
251589,144469,3.71,2,1,Transportation,2
251590,240105,2.46,3,1,Transportation,3
251591,292636,11.43,12,1,Transportation,12
251592,132921,1.43,1,1,Transportation,1
251593,107305,2.86,2,1,Transportation,2
251594,261406,0.57,2,1,Transportation,2
251595,295142,5.71,2,1,Transportation,2
251596,294815,1.43,5,1,Transportation,5
251597,297401,0.57,1,1,Transportation,1
251598,230248,8.57,3,1,Transportation,3
251599,260222,11.43,7,1,Transportation,7
251600,265654,0.29,1,1,Transportation,1
251601,275647,4.29,2,1,Transportation,2
251602,193639,1.14,3,1,Transportation,3
251603,228722,5.71,2,1,Transportation,2
251604,205504,1.43,1,1,Transportation,1
251605,225794,0.86,2,1,Transportation,2
251606,222273,1.43,1,1,Transportation,1
251607,229066,2.86,2,1,Transportation,2
251608,244743,1.43,1,1,Transportation,1
251609,214815,1.71,7,1,Transportation,7
251610,244354,4.29,3,1,Transportation,3
251611,199573,2.0,2,1,Transportation,2
251612,306744,0.86,3,1,Transportation,3
251613,321369,1.43,1,1,Transportation,1
251614,259100,11.23,4,1,Transportation,4
251615,255483,2.86,1,1,Transportation,1
251616,272511,2.86,2,1,Transportation,2
251617,317491,11.43,5,1,Transportation,5
251618,274713,1.14,4,1,Transportation,4
251619,148201,2.86,4,1,Transportation,4
251620,316693,0.29,1,1,Transportation,1
251621,205612,5.71,2,1,Transportation,2
251622,283678,2.86,1,1,Transportation,1
251623,312760,2.29,4,1,Transportation,4
251624,310769,1.43,1,1,Transportation,1
251625,233196,0.86,3,1,Transportation,3
251626,320693,0.57,1,1,Transportation,1
251627,290786,0.26,3,1,Transportation,3
251628,270618,0.57,1,1,Transportation,1
251629,241549,1.14,4,1,Transportation,4
251630,151040,1.43,1,1,Transportation,1
251631,189932,15.71,10,1,Transportation,10
251632,306252,7.14,3,1,Transportation,3
251633,250430,1.43,1,1,Transportation,1
251634,171397,5.71,3,1,Transportation,3
251635,315217,10.57,5,1,Transportation,5
251636,174941,1.71,2,1,Transportation,2
251637,222095,0.57,1,1,Transportation,1
251638,286634,8.83,18,1,Transportation,18
251639,240370,1.43,1,1,Transportation,1
251640,139277,0.29,1,1,Transportation,1
251641,306070,5.71,10,1,Transportation,10
251642,152741,0.57,1,1,Transportation,1
251643,155048,0.57,2,1,Transportation,2
251644,238238,4.29,7,1,Transportation,7
251645,246726,1.14,4,1,Transportation,4
251646,226122,1.43,1,1,Transportation,1
251647,139210,1.71,3,1,Transportation,3
251648,252699,0.57,1,1,Transportation,1
251649,256062,2.43,7,1,Transportation,7
251650,279860,0.86,2,1,Transportation,2
251651,254970,1.0,4,1,Transportation,4
251652,253869,2.71,9,1,Transportation,9
251653,180889,0.29,1,1,Transportation,1
251654,321004,1.71,8,1,Transportation,8
251655,316761,1.57,1,1,Transportation,1
251656,289540,8.57,6,1,Transportation,6
251657,274954,2.0,1,1,Transportation,1
251658,284948,4.29,10,1,Transportation,10
251659,271399,1.43,1,1,Transportation,1
251660,151566,1.43,1,1,Transportation,1
251661,195277,8.57,3,1,Transportation,3
251662,306710,2.29,8,1,Transportation,8
251663,144645,1.43,9,1,Transportation,9
251664,253018,4.71,6,1,Transportation,6
251665,212793,0.57,1,1,Transportation,1
251666,310099,1.43,1,1,Transportation,1
251667,193391,5.14,4,1,Transportation,4
251668,288038,5.8,5,1,Transportation,5
251669,209926,0.57,1,1,Transportation,1
251670,228485,7.71,6,1,Transportation,6
251671,180359,0.57,1,1,Transportation,1
